CowKey,Herd,CowExternalKey,LifetimeID,PedigreeNumber,ElectronicID,ElectronicFreq,CowNumber,RemovalDate,BirthDate,BoughtDate,ToCullDate,ToCullReason,LactationNumber,LactNumberEst,BW,BWReliability,Name,Breed,Sire,Dam,DamExternalKey,comment,InitialLactationStatus,InitialDueSire,InitialDueDate,RemovalFate,RemovalReason1,RemovalReason2,RemovalReason3,RemovalComment,StockClass,ABVFat,ABVProtein,ABVMilk,TransferID,PW,PWRel,ExpCalfPW,ExpCalfPWRel,ExpCalfBW,ExpCalfBWRel,WithholdStatus,MilkHoldDate,MeatHoldDate,DCTStatus
648,1,,638,,982123465109388,,13163,,2013-03-03,,,,,FALSE,,,G13163,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
649,1,,639,,982123462115703,,13168,,2013-03-03,,,,,FALSE,,,G13168,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
650,1,,640,,982123462115598,,13169,,2013-03-03,,,,,FALSE,,,G13169,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
651,1,,641,,982123465108596,,13172,,2013-03-03,,,,,FALSE,,,G13172,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
652,1,,642,,982123462115547,,13177,,2013-03-03,,,,,FALSE,,,G13177,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
653,1,,643,,982123465109145,,13181,,2013-03-03,,,,,FALSE,,,G13181,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
654,1,,644,,982123462115804,,13182,,2013-03-03,,,,,FALSE,,,G13182,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
655,1,,645,,982123462116411,,13183,,2013-03-03,,,,,FALSE,,,G13183,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
656,1,,646,,982123462116361,,13184,,2013-03-01,,,,,FALSE,,,G13184,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
657,1,,647,,982123499600183,,13189,,2013-03-01,,,,,FALSE,,,G13189,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
658,1,,648,,982123462115954,,13190,,2013-03-01,,,,,FALSE,,,G13190,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
659,1,,649,,982123462116032,,13191,,2013-03-04,,,,,FALSE,,,G13191,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
660,1,,650,,982123462115836,,13196,,2013-03-01,,,,,FALSE,,,G13196,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
661,1,,651,,982123462115718,,13205,,2013-03-04,,,,,FALSE,,,G13205,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
662,1,,652,,982123462115613,,13213,,2013-03-03,,,,,FALSE,,,G13213,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
663,1,,653,,982123462115818,,13216,,2013-03-03,,,,,FALSE,,,G13216,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
664,1,,654,,982123465108734,,13220,,2013-03-03,,,,,FALSE,,,G13220,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
665,1,,655,,982123462115567,,13226,,2013-03-03,,,,,FALSE,,,G13226,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
666,1,,656,,982123465108525,,13228,,2013-03-05,,,,,FALSE,,,G13228,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
667,1,,657,,982123462115736,,13230,,2013-03-03,,,,,FALSE,,,G13230,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
668,1,,658,,982123462116112,,13231,,2013-03-03,,,,,FALSE,,,G13231,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
669,1,,659,,982123462115930,,13234,,2013-03-03,,,,,FALSE,,,G13234,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
670,1,,660,,982123462115771,,13238,,2013-03-03,,,,,FALSE,,,G13238,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
671,1,,661,,982123462115987,,13241,,2013-03-03,,,,,FALSE,,,G13241,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
672,1,,662,,982123465108647,,13243,,2013-03-05,,,,,FALSE,,,G13243,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
673,1,,663,,982123462115745,,13244,,2013-03-05,,,,,FALSE,,,G13244,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
674,1,,664,,982123462115430,,13245,,2013-03-05,,,,,FALSE,,,G13245,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
675,1,,665,,982123465108788,,13246,,2013-03-05,,,,,FALSE,,,G13246,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
676,1,,666,,982123462115702,,13251,,2013-03-03,,,,,FALSE,,,G13251,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
677,1,,667,,982123462115895,,13255,,2013-03-04,,,,,FALSE,,,G13255,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
678,1,,668,,982123465109135,,13257,,2013-03-04,,,,,FALSE,,,G13257,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
679,1,,669,,982123465109419,,13259,,2013-03-04,,,,,FALSE,,,G13259,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
680,1,,670,,982123462116511,,13260,,2013-03-04,,,,,FALSE,,,G13260,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
681,1,,671,,982123465108988,,13261,,2013-03-04,,,,,FALSE,,,G13261,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
682,1,,672,,982123462115792,,13262,,2013-03-04,,,,,FALSE,,,G13262,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
683,1,,673,,982123462115700,,13263,,2013-03-04,,,,,FALSE,,,G13263,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
684,1,,674,,982123462105603,,13265,,2013-03-04,,,,,FALSE,,,G13265,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
685,1,,675,,982123465109228,,13266,,2013-03-04,,,,,FALSE,,,G13266,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
686,1,,676,,982123465108976,,13269,,2013-03-04,,,,,FALSE,,,G13269,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
687,1,,677,,982123462116265,,13272,,2013-03-04,,,,,FALSE,,,G13272,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
688,1,,678,,982123462115750,,13276,,2013-03-04,,,,,FALSE,,,G13276,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
689,1,,679,,982123462116405,,13278,,2013-03-04,,,,,FALSE,,,G13278,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
690,1,,680,,982123465108782,,13279,,2013-03-04,,,,,FALSE,,,G13279,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
691,1,,681,,982123462115667,,13285,,2013-03-05,,,,,FALSE,,,G13285,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
692,1,,682,,982123462115851,,13292,,2013-03-05,,,,,FALSE,,,G13292,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
693,1,,683,,982123462116533,,13294,,2013-03-05,,,,,FALSE,,,G13294,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
694,1,,684,,982123462116366,,13298,,2013-03-05,,,,,FALSE,,,G13298,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
695,1,,685,,982123465108862,,13300,,2013-03-05,,,,,FALSE,,,G13300,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
696,1,,686,,982123462115600,,13301,,2013-03-05,,,,,FALSE,,,G13301,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
697,1,,687,,982123462888702,,13303,,2013-03-05,,,,,FALSE,,,G13303,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
698,1,,688,,982123462116215,,13305,,2013-03-05,,,,,FALSE,,,G13305,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
699,1,,689,,982123462115847,,13306,,2013-03-05,,,,,FALSE,,,G13306,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
700,1,,690,,982123462116086,,13316,,2013-03-08,,,,,FALSE,,,G13316,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
701,1,,691,,982123462116194,,13318,,2013-03-07,,,,,FALSE,,,G13318,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
702,1,,692,,982123462115659,,13321,,2013-03-06,,,,,FALSE,,,G13321,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
703,1,,693,,982123465109092,,13323,,2013-03-06,,,,,FALSE,,,G13323,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
704,1,,694,,982123465108546,,13325,,2013-03-07,,,,,FALSE,,,G13325,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
705,1,,695,,982123462116396,,13331,,2013-03-06,,,,,FALSE,,,G13331,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
706,1,,696,,982123462115673,,13332,,2013-03-06,,,,,FALSE,,,G13332,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
707,1,,697,,982123462115505,,13333,,2013-03-06,,,,,FALSE,,,G13333,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
708,1,,698,,982123465108628,,13336,,2013-03-06,,,,,FALSE,,,G13336,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
709,1,,699,,982123462115445,,13339,,2013-03-06,,,,,FALSE,,,G13339,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
710,1,,700,,982123462116264,,13342,,2013-03-06,,,,,FALSE,,,G13342,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
711,1,,701,,982123462116217,,13346,,2013-03-06,,,,,FALSE,,,G13346,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
712,1,,702,,982123462115752,,13348,,2013-03-06,,,,,FALSE,,,G13348,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
713,1,,703,,982123462115829,,13350,,2013-03-06,,,,,FALSE,,,G13350,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
714,1,,704,,982123462115820,,13351,,2013-03-06,,,,,FALSE,,,G13351,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
715,1,,705,,982123462115724,,13356,,2013-03-07,,,,,FALSE,,,G13356,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
716,1,,706,,982123462116465,,13359,,2013-03-20,,,,,FALSE,,,G13359,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
717,1,,707,,982123462115638,,13360,,2013-03-06,,,,,FALSE,,,G13360,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
718,1,,708,,982123462115812,,13361,,2013-03-08,,,,,FALSE,,,G13361,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
719,1,,709,,982123462115477,,13366,,2013-03-08,,,,,FALSE,,,G13366,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
720,1,,710,,982123465108840,,13367,,2013-03-08,,,,,FALSE,,,G13367,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
721,1,,711,,982123462116305,,13369,,2013-03-08,,,,,FALSE,,,G13369,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
722,1,,712,,982123462115815,,13370,,2013-03-12,,,,,FALSE,,,G13370,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
723,1,,713,,982123465108654,,13371,,2013-03-12,,,,,FALSE,,,G13371,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
724,1,,714,,982123462115668,,13372,,2013-03-12,,,,,FALSE,,,G13372,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
725,1,,715,,982123462115780,,13373,,2013-03-12,,,,,FALSE,,,G13373,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
726,1,,716,,982123462115760,,13376,,2013-03-12,,,,,FALSE,,,G13376,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
727,1,,717,,982123462115979,,13378,,2013-03-20,,,,,FALSE,,,G13378,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
728,1,,718,,982123462115766,,13380,,2013-03-20,,,,,FALSE,,,G13380,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
729,1,,719,,982123465109454,,13381,,2013-03-20,,,,,FALSE,,,G13381,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
730,1,,720,,982123462115548,,13383,,2013-03-20,,,,,FALSE,,,G13383,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
731,1,,721,,982123462115603,,13384,,2013-03-20,,,,,FALSE,,,G13384,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
732,1,,722,,982123462115676,,13389,,2013-03-20,,,,,FALSE,,,G13389,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
733,1,,723,,982123462116404,,13395,,2013-03-20,,,,,FALSE,,,G13395,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
734,1,,724,,982123462116059,,13402,,2013-03-20,,,,,FALSE,,,G13402,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
735,1,,725,,982123462116061,,13408,,2013-03-20,,,,,FALSE,,,G13408,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
736,1,,726,,982123462115663,,13411,,2013-03-20,,,,,FALSE,,,G13411,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
737,1,,727,,982123465109004,,13412,,2013-03-20,,,,,FALSE,,,G13412,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
738,1,,728,,982123462116052,,13413,,2013-03-20,,,,,FALSE,,,G13413,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
739,1,,729,,982123462115539,,13414,,2013-03-20,,,,,FALSE,,,G13414,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
740,1,,730,,982123462115704,,13425,,2013-03-20,,,,,FALSE,,,G13425,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
741,1,,731,,982123462118997,,13427,,2013-03-20,,,,,FALSE,,,G13427,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
742,1,,732,,982123462115677,,13428,,2013-03-20,,,,,FALSE,,,G13428,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
743,1,,733,,982123462115427,,13429,,2013-03-20,,,,,FALSE,,,G13429,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
744,1,,734,,982123465096157,,13433,,2013-03-20,,,,,FALSE,,,G13433,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
745,1,,735,,982123462115577,,13435,,2013-03-20,,,,,FALSE,,,G13435,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
746,1,,736,,982123465108832,,13440,,2013-03-20,,,,,FALSE,,,G13440,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
747,1,,737,,982123465108801,,13441,,2013-03-20,,,,,FALSE,,,G13441,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
748,1,,738,,982123462115778,,13442,,2013-03-20,,,,,FALSE,,,G13442,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
749,1,,739,,982123465108718,,13443,,2013-03-20,,,,,FALSE,,,G13443,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
750,1,,740,,982123462116111,,13444,,2013-03-20,,,,,FALSE,,,G13444,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
751,1,,741,,982123462116427,,13447,,2013-03-20,,,,,FALSE,,,G13447,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
752,1,,742,,982123462116202,,13448,,2013-03-20,,,,,FALSE,,,G13448,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
753,1,,743,,982123462116098,,13450,,2013-03-20,,,,,FALSE,,,G13450,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
754,1,,744,,982123465109285,,13456,,2013-03-20,,,,,FALSE,,,G13456,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
755,1,,745,,982123462115607,,13457,,2013-03-20,,,,,FALSE,,,G13457,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
756,1,,746,,982123462116419,,13459,,2013-03-20,,,,,FALSE,,,G13459,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
757,1,,747,,982123462115835,,13462,,2013-03-20,,,,,FALSE,,,G13462,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
758,1,,748,,982123462115962,,13478,,2013-03-20,,,,,FALSE,,,G13478,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
759,1,,749,,982123462115576,,13480,,2013-03-20,,,,,FALSE,,,G13480,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
760,1,,750,,982123462116531,,13481,,2013-03-20,,,,,FALSE,,,G13481,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
761,1,,751,,982123462115872,,13487,,2013-03-20,,,,,FALSE,,,G13487,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
762,1,,752,,982123465095545,,13490,,2013-06-09,,,,,FALSE,,,G13490,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
763,1,,753,,982123490053053,,13491,,2013-06-01,,,,,FALSE,,,G13491,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
764,1,,754,,982123490053049,,13492,,2013-06-06,,,,,FALSE,,,G13492,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
765,1,,755,,982123490052723,,13506,,2013-06-11,,,,,FALSE,,,G13506,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
766,1,,756,,982123490052696,,13508,,2013-06-11,,,,,FALSE,,,G13508,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
767,1,,757,,982123490053031,,13510,,2013-06-13,,,,,FALSE,,,G13510,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
768,1,,758,,982123490053220,,13511,,2013-06-13,,,,,FALSE,,,G13511,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
769,1,,759,,982123490052689,,13514,,2013-06-13,,,,,FALSE,,,G13514,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
770,1,,760,,982123490052522,,13515,,2013-06-14,,,,,FALSE,,,G13515,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
771,1,,761,,982123490052933,,13521,,2013-06-15,,,,,FALSE,,,G13521,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
772,1,,762,,982123490052678,,13524,,2013-06-15,,,,,FALSE,,,G13524,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
773,1,,763,,982123490052448,,13525,,2013-06-15,,,,,FALSE,,,G13525,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
774,1,,764,,982123465095931,,13527,,2013-06-14,,,,,FALSE,,,G13527,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
775,1,,765,,982123490052729,,13536,,2013-06-15,,,,,FALSE,,,G13536,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
777,1,,766,,982123465095889,,13541,,2013-06-16,,,,,FALSE,,,G13541,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
778,1,,767,,982123490053210,,13545,,2013-06-16,,,,,FALSE,,,G13545,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
779,1,,768,,982123490053167,,13548,,2013-06-16,,,,,FALSE,,,G13548,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
780,1,,769,,982123490053182,,13552,,2013-06-16,,,,,FALSE,,,G13552,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
781,1,,770,,982123465096050,,13553,,2013-06-16,,,,,FALSE,,,G13553,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
782,1,,771,,982123465095257,,13558,,2013-06-17,,,,,FALSE,,,G13558,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
783,1,,772,,982123465095868,,13559,,2013-06-17,,,,,FALSE,,,G13559,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
784,1,,773,,982123490052979,,13560,,2013-09-01,,,,,FALSE,,,G13560,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
785,1,,774,,982123490053070,,13563,,2013-06-17,,,,,FALSE,,,G13563,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
786,1,,775,,982123465095680,,13564,,2013-06-17,,,,,FALSE,,,G13564,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
787,1,,776,,982123490052528,,13565,,2013-06-17,,,,,FALSE,,,G13565,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
788,1,,777,,982123490052995,,13567,,2013-06-17,,,,,FALSE,,,G13567,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
789,1,,778,,982123490052462,,13568,,2013-06-17,,,,,FALSE,,,G13568,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
790,1,,779,,982123490052985,,13569,,2013-06-17,,,,,FALSE,,,G13569,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
791,1,,780,,982123490052927,,13576,,2013-06-17,,,,,FALSE,,,G13576,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
792,1,,781,,982123490052449,,13579,,2013-06-17,,,,,FALSE,,,G13579,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
793,1,,782,,982123490052518,,13581,,2013-06-18,,,,,FALSE,,,G13581,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
794,1,,783,,982123490053082,,13582,,2013-06-18,,,,,FALSE,,,G13582,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
795,1,,784,,982123490052579,,13588,,2013-06-18,,,,,FALSE,,,G13588,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
796,1,,785,,982123465095734,,13590,,2013-06-19,,,,,FALSE,,,G13590,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
797,1,,786,,982123490052671,,13592,,2013-06-18,,,,,FALSE,,,G13592,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
798,1,,787,,982123490052886,,13593,,2013-06-18,,,,,FALSE,,,G13593,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
799,1,,788,,982123490053137,,13595,,2013-06-20,,,,,FALSE,,,G13595,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
800,1,,789,,982123490050228,,13599,,2013-06-19,,,,,FALSE,,,G13599,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
801,1,,790,,982123490052781,,13600,,2013-07-01,,,,,FALSE,,,G13600,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
802,1,,791,,982123490053080,,13601,,2013-06-20,,,,,FALSE,,,G13601,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
803,1,,792,,982123499628940,,13603,,2013-06-20,,,,,FALSE,,,G13603,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
804,1,,793,,982123490052418,,13608,,2013-06-21,,,,,FALSE,,,G13608,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
805,1,,794,,982123490052887,,13610,,2013-06-20,,,,,FALSE,,,G13610,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
806,1,,795,,982123490052435,,13613,,2013-06-21,,,,,FALSE,,,G13613,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
807,1,,796,,982123490052922,,13616,,2013-06-21,,,,,FALSE,,,G13616,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
808,1,,797,,982123490053043,,13617,,2013-06-22,,,,,FALSE,,,G13617,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
809,1,,798,,982123490052529,,13618,,2013-06-22,,,,,FALSE,,,G13618,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
810,1,,799,,982123490053229,,13619,,2013-06-22,,,,,FALSE,,,G13619,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
811,1,,800,,982123490052977,,13622,,2013-06-22,,,,,FALSE,,,G13622,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
812,1,,801,,982123490052663,,13624,,2013-06-23,,,,,FALSE,,,G13624,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
813,1,,802,,982123490053198,,13626,,2013-06-24,,,,,FALSE,,,G13626,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
814,1,,803,,982123465095146,,13628,,2013-06-23,,,,,FALSE,,,G13628,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
815,1,,804,,982123490052738,,13632,,2013-06-23,,,,,FALSE,,,G13632,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
816,1,,805,,982123490052881,,13633,,2013-06-23,,,,,FALSE,,,G13633,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
817,1,,806,,982123490052703,,13634,,2013-06-23,,,,,FALSE,,,G13634,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
818,1,,807,,982123465095362,,13637,,2013-06-24,,,,,FALSE,,,G13637,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
819,1,,808,,982123490052584,,13638,,2013-06-23,,,,,FALSE,,,G13638,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
820,1,,809,,982123465095377,,13640,,2013-06-23,,,,,FALSE,,,G13640,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
821,1,,810,,982123490052574,,13641,,2012-06-23,,,,,FALSE,,,G13641,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
822,1,,811,,982123490247988,,13643,,2013-06-23,,,,,FALSE,,,G13643,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
823,1,,812,,982123490052411,,13660,,2013-06-25,,,,,FALSE,,,G13660,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
824,1,,813,,982123490052494,,13661,,2013-06-25,,,,,FALSE,,,G13661,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
825,1,,814,,982123490053228,,13667,,2013-06-25,,,,,FALSE,,,G13667,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
826,1,,815,,982123490052695,,13668,,2013-06-25,,,,,FALSE,,,G13668,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
827,1,,816,,982123490052866,,13671,,2013-06-25,,,,,FALSE,,,G13671,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
828,1,,817,,982123490052680,,13672,,2013-06-25,,,,,FALSE,,,G13672,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
829,1,,818,,982123490052409,,13673,,2013-06-25,,,,,FALSE,,,G13673,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
830,1,,819,,982123490053142,,13675,,2013-06-27,,,,,FALSE,,,G13675,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
831,1,,820,,982123465095935,,13677,,2013-06-27,,,,,FALSE,,,G13677,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
832,1,,821,,982123465095457,,13680,,2013-06-28,,,,,FALSE,,,G13680,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
833,1,,822,,982123490086970,,13682,,2013-06-27,,,,,FALSE,,,G13682,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
834,1,,823,,982123490349848,,13684,,2013-06-27,,,,,FALSE,,,G13684,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
835,1,,824,,982123490052884,,13686,,2013-06-26,,,,,FALSE,,,G13686,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
836,1,,825,,982123490052662,,13688,,2013-06-29,,,,,FALSE,,,G13688,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
837,1,,826,,982123490052648,,13691,,2013-06-29,,,,,FALSE,,,G13691,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
838,1,,827,,982123490052619,,13699,,2013-06-30,,,,,FALSE,,,G13699,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
839,1,,828,,982123490052593,,13700,,2013-06-30,,,,,FALSE,,,G13700,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
840,1,,829,,982123490052455,,13701,,2013-06-30,,,,,FALSE,,,G13701,,,,,,,,,,,,,,COW,,,,,,,,,,,,,,
